institucion_origen;fecha_inicio;fecha_finalizacion;monto_total_adjudicado;monto_financiado_adjudicado;estado;cantidad_miembros_F;cantidad_miembros_M;sexo_director;area_conocimiento;cantidad_miembros_total;año_inicio;duracion_dias
CONICET;2015-03-02;2017-12-31;390000.0;390000.0;Finalizado;2.0;2.0;F;Ciencias Agrícolas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;1.0;M;Ciencias Agrícolas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;4.0;M;Ciencias Agrícolas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Sociales;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;140400.0;140400.0;Finalizado;1.0;4.0;M;Ciencias Sociales;5.0;2015;1035
CONICET;2015-01-01;2016-12-31;313200.0;313200.0;Finalizado;14.0;7.0;F;Ciencias Sociales;21.0;2015;730
CONICET;2015-01-01;2016-12-31;312128.0;312128.0;Finalizado;6.0;3.0;F;Ciencias Sociales;9.0;2015;730
CONICET;2015-01-01;2016-12-31;497800.0;497800.0;Finalizado;4.0;2.0;M;Ciencias Sociales;6.0;2015;730
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;2.0;6.0;F;Ciencias Sociales;8.0;2015;730
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;2.0;F;Ciencias Sociales;5.0;2015;1035
CONICET;2015-01-01;2016-12-31;383874.0;383874.0;Finalizado;5.0;3.0;M;Ciencias Sociales;8.0;2015;730
CONICET;2015-03-02;2017-12-31;265000.0;265000.0;Finalizado;1.0;4.0;F;Ciencias Sociales;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;206000.0;206000.0;Finalizado;6.0;2.0;M;Ciencias Sociales;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;1.0;F;Ciencias Sociales;1.0;2015;1035
CONICET;2015-01-01;2016-12-31;345000.0;345000.0;Finalizado;10.0;3.0;M;Ciencias Sociales;13.0;2015;730
CONICET;2015-03-02;2017-12-31;50000.0;50000.0;Finalizado;1.0;0.0;F;Ciencias Sociales;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;0.0;M;Ciencias Sociales;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;3.0;M;Ciencias Sociales;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;105000.0;105000.0;Finalizado;3.0;4.0;F;Ciencias Sociales;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;444000.0;444000.0;Finalizado;6.0;2.0;M;Ciencias Sociales;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;594000.0;594000.0;Finalizado;8.0;1.0;M;Ciencias Sociales;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;2.0;M;Ciencias Sociales;3.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;11.0;5.0;M;Ciencias Sociales;16.0;2015;730
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;6.0;3.0;M;Humanidades;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;297200.0;297200.0;Finalizado;2.0;1.0;F;Humanidades;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;120000.0;120000.0;Finalizado;0.0;1.0;F;Humanidades;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;0.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;446500.0;446500.0;Finalizado;5.0;3.0;M;Humanidades;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;0.0;6.0;M;Humanidades;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;4.0;0.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;149900.0;149900.0;Finalizado;3.0;1.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;145000.0;145000.0;Finalizado;4.0;0.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;200000.0;200000.0;Finalizado;2.0;2.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;127000.0;127000.0;Finalizado;3.0;0.0;F;Humanidades;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;88000.0;88000.0;Finalizado;2.0;1.0;F;Humanidades;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;2.0;F;Humanidades;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;1.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;70500.0;70500.0;Finalizado;3.0;5.0;F;Humanidades;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;8.0;2.0;F;Humanidades;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;5.0;2.0;F;Ciencias Médicas Y De La Salud;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;525029.0;525029.0;Finalizado;6.0;4.0;F;Humanidades;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;57000.0;57000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;1.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-01-01;2016-12-31;330000.0;330000.0;Finalizado;1.0;7.0;M;Ciencias Naturales Y Exactas;8.0;2015;730
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;0.0;6.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Médicas Y De La Salud;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;7.0;0.0;F;Ciencias Sociales;7.0;2015;1035
CONICET;2015-01-01;2016-12-31;350000.0;350000.0;Finalizado;4.0;1.0;F;Ciencias Sociales;5.0;2015;730
CONICET;2015-01-01;2016-12-31;496700.0;496700.0;Finalizado;5.0;1.0;F;Ciencias Sociales;6.0;2015;730
CONICET;2015-03-02;2017-12-31;259000.0;259000.0;Finalizado;2.0;1.0;F;Ciencias Sociales;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;120550.0;120550.0;Finalizado;7.0;1.0;F;Humanidades;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;3.0;F;Humanidades;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;0.0;F;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;5.0;5.0;M;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;545002.0;545002.0;Finalizado;2.0;3.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;719600.0;719600.0;Finalizado;5.0;6.0;M;Ciencias Naturales Y Exactas;11.0;2015;1035
CONICET;2015-03-02;2017-12-31;220000.0;220000.0;Finalizado;1.0;5.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;1.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-01-01;2016-12-31;350000.0;350000.0;Finalizado;1.0;13.0;M;Ingenierías Y Tecnologías;14.0;2015;730
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;5.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;7.0;M;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;855000.0;855000.0;Finalizado;1.0;8.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;112500.0;112500.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;5.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;720000.0;720000.0;Finalizado;1.0;9.0;M;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;990000.0;990000.0;Finalizado;5.0;7.0;M;Ciencias Naturales Y Exactas;12.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;3.0;M;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;0.0;4.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;2.0;5.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;4.0;2.0;F;Ciencias Naturales Y Exactas;6.0;2015;730
CONICET;2015-03-02;2017-12-31;505000.0;505000.0;Finalizado;1.0;6.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;3.0;4.0;M;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;0.0;5.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;194000.0;194000.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;0.0;2.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;3.0;0.0;M;Ciencias Naturales Y Exactas;3.0;2015;730
CONICET;2015-03-02;2017-12-31;855000.0;855000.0;Finalizado;1.0;6.0;M;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;4.0;5.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;1.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;280000.0;280000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;260000.0;260000.0;Finalizado;0.0;6.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;0.0;6.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;3.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;7.0;F;Ciencias Naturales Y Exactas;12.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;3.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;6.0;5.0;M;Ciencias Naturales Y Exactas;11.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;2.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-01-01;2016-12-31;650000.0;650000.0;Finalizado;9.0;5.0;F;Ciencias Naturales Y Exactas;14.0;2015;730
CONICET;2015-01-01;2016-12-31;600000.0;600000.0;Finalizado;7.0;2.0;F;Ingenierías Y Tecnologías;9.0;2015;730
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;8.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;720000.0;720000.0;Finalizado;7.0;6.0;M;Ciencias Naturales Y Exactas;13.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;4.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;1.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;720000.0;720000.0;Finalizado;5.0;4.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;2.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;7.0;4.0;M;Ciencias Naturales Y Exactas;11.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;5.0;4.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;5.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;8.0;7.0;M;Ciencias Naturales Y Exactas;15.0;2015;1035
CONICET;2015-03-02;2017-12-31;2205000.0;2205000.0;Finalizado;20.0;18.0;M;Ciencias Naturales Y Exactas;38.0;2015;1035
CONICET;2015-01-01;2016-12-31;641760.0;641760.0;Finalizado;9.0;6.0;M;Ciencias Naturales Y Exactas;15.0;2015;730
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;2.0;4.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;0.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;292000.0;292000.0;Finalizado;2.0;7.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;5.0;3.0;M;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;2.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;146900.0;146900.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;5.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;3.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;3.0;4.0;M;Ingenierías Y Tecnologías;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;4.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;1.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;3.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;10.0;3.0;M;Ciencias Naturales Y Exactas;13.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;6.0;2.0;F;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;6.0;4.0;F;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;5.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-01-01;2016-12-31;700000.0;700000.0;Finalizado;6.0;4.0;M;Ciencias Naturales Y Exactas;10.0;2015;730
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;5.0;2.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-01-01;2016-12-31;680000.0;680000.0;Finalizado;5.0;1.0;M;Ciencias Naturales Y Exactas;6.0;2015;730
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;3.0;M;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;1.0;M;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;2.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;1.0;M;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;8.0;2.0;F;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;4.0;1.0;M;Ingenierías Y Tecnologías;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;720000.0;720000.0;Finalizado;4.0;3.0;M;Ingenierías Y Tecnologías;7.0;2015;1035
CONICET;2015-01-01;2016-12-31;495000.0;495000.0;Finalizado;4.0;2.0;M;Ciencias Naturales Y Exactas;6.0;2015;730
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;2.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;6.0;3.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;855000.0;855000.0;Finalizado;5.0;5.0;M;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;7.0;7.0;M;Ciencias Naturales Y Exactas;14.0;2015;730
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;5.0;3.0;M;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;272372.0;272372.0;Finalizado;7.0;3.0;F;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;0.0;F;Ingenierías Y Tecnologías;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;2.0;F;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;9.0;0.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;11.0;2.0;F;Ciencias Naturales Y Exactas;13.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;0.0;1.0;M;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;6.0;0.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;6.0;1.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;5.0;4.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;5.0;3.0;F;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;8.0;F;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;1.0;M;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;6.0;4.0;M;Ciencias Naturales Y Exactas;10.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;3.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;1.0;F;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;2.0;M;Ciencias Naturales Y Exactas;4.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;5.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;2.0;3.0;M;Ciencias Naturales Y Exactas;5.0;2015;730
CONICET;2015-03-02;2017-12-31;149615.0;149615.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;3.0;4.0;F;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;6.0;5.0;M;Ciencias Naturales Y Exactas;11.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;2.0;1.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;4.0;1.0;F;Ciencias Naturales Y Exactas;5.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;5.0;1.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;1.0;F;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;300000.0;300000.0;Finalizado;3.0;0.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;567572.0;567572.0;Finalizado;2.0;4.0;F;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;3.0;3.0;M;Ciencias Naturales Y Exactas;6.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;5.0;2.0;M;Ciencias Naturales Y Exactas;7.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;M;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;1.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;149300.0;149300.0;Finalizado;13.0;7.0;M;Ciencias Naturales Y Exactas;20.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;450000.0;450000.0;Finalizado;1.0;2.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;1.0;0.0;F;Ciencias Naturales Y Exactas;1.0;2015;1035
CONICET;2015-03-02;2017-12-31;150000.0;150000.0;Finalizado;2.0;0.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;855000.0;855000.0;Finalizado;6.0;3.0;M;Ciencias Naturales Y Exactas;9.0;2015;1035
CONICET;2015-01-01;2016-12-31;500000.0;500000.0;Finalizado;9.0;5.0;F;Ciencias Naturales Y Exactas;14.0;2015;730
CONICET;2015-03-02;2017-12-31;585000.0;585000.0;Finalizado;3.0;5.0;M;Ciencias Naturales Y Exactas;8.0;2015;1035
CONICET;2015-03-02;2017-12-31;299000.0;299000.0;Finalizado;0.0;2.0;F;Ciencias Naturales Y Exactas;2.0;2015;1035
CONICET;2015-03-02;2017-12-31;199554.0;199554.0;Finalizado;0.0;3.0;M;Ciencias Naturales Y Exactas;3.0;2015;1035
